latitude	longitude	true_positive	false_positive	false_negative
40.6862284	-73.9909426	False	False	False
40.73040285	-73.9540644502	False	False	False
40.7893339	-73.974042	True	False	False
40.7485647143	-73.8691752857	True	False	False
40.7492425	-73.9830097	True	False	False
40.7010528	-73.9140688	False	False	False
40.5786708	-74.1639687	False	True	False
40.6805936	-73.9969248	False	True	False
42.9538719	-78.8231031	False	False	True
40.830414	-73.9472155	False	True	False
40.5891894161	-73.9621386577	False	True	False
40.793763	-73.0365355	False	False	False
40.5927283	-73.9253477	False	True	False
40.727432	-73.9863054	False	True	False
40.7639	-73.770297	False	True	False
41.578047	-74.1594759	False	False	False
41.132377187	-72.3551491503	False	True	False
40.7763039	-73.9565051	True	False	False
40.7090131	-73.9639124528	False	False	True
40.712697	-73.9005959	False	False	False
40.68376975	-73.8725425974	False	False	True
40.7713415	-73.9827135	False	False	False
43.5057703	-73.7890781	True	False	False
40.8564	-73.8474119953	False	False	False
40.7278442	-73.9421797	False	False	False
40.5897098571	-73.9589425714	False	False	False
40.6880288	-73.9934386385	True	False	False
40.71853745	-74.00477255	True	False	False
40.6108036	-73.96223865	False	False	False
40.588462	-73.9702497647	False	False	False
40.7880986	-73.8132761	False	True	False
40.7978172	-73.9679472987	False	False	False
40.8187237	-73.8172796	False	False	True
40.7221479	-73.9879567005	False	True	False
40.5866121702	-73.9855037872	True	False	False
40.7554585	-73.9869055	False	True	False
40.7074931	-74.001732832	False	True	False
41.941020123	-73.9875794197	False	False	False
42.7458637	-73.7254921	False	False	True
40.7115098	-73.9471267992	False	True	False
40.6656737	-73.942783112	False	True	False
42.0003524	-75.7594515	False	False	False
40.711536	-73.8240838	False	True	False
40.7305346	-73.9541316834	False	False	False
40.8475582308	-73.8572515385	False	False	False
40.5881688333	-73.9714003333	False	True	False
40.589032	-73.9635628333	True	False	False
40.5833187	-73.9666481	False	True	False
40.7634409	-73.9786028	True	False	False
40.79442165	-73.972464257	False	False	True
40.8722514	-73.8776143	True	False	False
40.588598735	-73.9468316637	True	False	False
40.6557482	-73.9426869	False	False	True
40.729576	-73.9985772	False	True	False
40.588223	-73.970897	True	False	False
40.6006278	-74.1427665	False	False	False
41.2916912566	-74.2956102431	False	False	False
40.723242	-73.7280407	False	True	False
40.69055215	-73.99167195	True	False	False
40.7148259	-73.9980381	False	True	False
40.5882651818	-73.9705206364	True	False	False
40.5892938108	-73.9627016216	False	False	False
40.7563739	-73.9843318	True	False	False
40.7935938	-73.9727055	False	False	True
43.5057703	-73.7890781	False	False	True
40.7358908	-74.0049814	False	True	False
40.7500112	-73.9856726	True	False	False
40.711536	-73.8240838	False	False	False
40.7127689	-73.9571165	False	False	False
40.7290638	-73.9856264	False	True	False
40.7396163	-73.9192778	False	True	False
40.7474515	-74.0010854	False	True	False
40.7140015	-73.9614887	True	False	False
40.6870018	-73.9753639	True	False	False
40.8045376	-73.9668291	False	False	False
40.8364989	-73.8531358	False	False	False
40.758585	-73.9290585	False	False	False
40.8317593	-73.8662036	False	True	False
40.6035757	-74.1583715514	False	False	False
40.5888786316	-73.9649726842	False	True	False
40.6524499	-73.9301659774	False	False	True
40.78436405	-73.9523212167	False	False	False
40.70520365	-73.9151190037	True	False	False
40.600409	-74.1449409	False	False	False
40.7436594	-73.8353112	False	True	False
42.0003524	-75.7594515	False	False	True
40.7605248	-73.9177498	False	False	False
40.5910733051	-73.9401937288	False	True	False
40.8431515	-73.8868168	True	False	False
40.7605248	-73.9177498	False	False	False
40.5866134468	-73.9854911915	False	False	False
40.7489371	-73.9864332	False	False	False
40.7512239	-73.9839048	False	False	False
40.850193	-73.1344543333	False	False	True
40.7935938	-73.9727055	False	True	False
40.6413111	-73.7781391	False	False	False
40.7146369	-73.99396795	False	True	False
40.7811271	-73.9579203	False	True	False
40.7674828	-73.9831939509	False	False	False
40.83626495	-73.8389664613	True	False	False
40.5899936122	-73.9563461837	True	False	False
40.7361219	-73.9874106	True	False	False
40.7725649	-73.949926936	False	False	False
40.6386895	-74.0759865	False	False	False
40.5913866281	-73.9741358347	False	True	False
40.7783191	-73.9815591	False	False	False
40.6613241266	-73.8795434308	False	True	False
40.7260894	-73.9916567	False	True	False
40.84920705	-73.88354375	False	True	False
40.7126734	-73.957008	False	False	False
40.67871945	-73.9687673537	False	True	False
40.76044295	-73.9733473232	False	False	False
40.731768	-74.0044529	False	True	False
40.6575842	-73.9606522007	True	False	False
40.586712	-73.9853309	True	False	False
40.6512077	-73.9373114534	True	False	False
40.81858	-73.9167465	False	False	True
40.7894998	-73.9758679	True	False	False
40.7330543	-73.8500614	False	False	False
40.70165545	-73.9237664502	True	False	False
40.7507917	-73.9895261	False	False	True
40.6743686	-73.8014597	False	False	True
40.72282925	-73.9897649052	False	True	False
40.8358045	-73.9207123	False	True	False
40.7626955	-73.9766166	False	False	False
40.5893167584	-73.9609961342	False	True	False
40.7287786429	-74.0016486429	True	False	False
40.772354	-73.9315019	False	False	False
40.6382044	-73.9983085521	False	False	False
40.751368	-73.0275679	False	False	False
40.61305315	-74.1788773337	False	False	False
40.6571734286	-73.8891855714	False	False	True
40.73016495	-73.9808032516	True	False	False
40.7294468	-73.9863997	False	True	False
40.52254985	-74.2345235177	False	True	False
40.9332	-73.8853149	False	False	False
40.68964825	-73.9782793863	True	False	False
40.84527015	-73.9352162278	False	True	False
40.7170956	-74.0040226	False	False	True
40.7531403	-73.9846249	False	False	True
40.723242	-73.7280407	False	False	False
40.8245143	-73.8727657	False	False	False
40.6604254	-73.9801662	False	False	False
40.5879515801	-73.973391337	False	False	False
40.5905843265	-73.9494432245	True	False	False
40.7498855	-73.9732203	False	False	False
40.7694694	-73.9277926	True	False	False
40.5879265193	-73.9736269779	False	True	False
40.755874	-73.928718	False	False	False
40.8536704	-73.8894752	True	False	False
40.7440143	-74.0061409	True	False	False
40.589986	-73.954892	False	False	True
40.6451194	-73.9021055	False	True	False
40.7864173	-73.9763894	False	True	False
40.56337	-74.1388039	False	True	False
40.762659	-73.9261018	False	False	False
40.6422503	-74.0767142	False	False	False
40.7123215	-73.96295055	False	False	False
40.6898249	-73.99360665	False	False	False
40.726131	-73.9841965	False	True	False
40.6887816	-73.9995998	False	False	False
40.6672598	-73.842	False	True	False
40.7346945	-73.9960618	False	False	False
40.7079798	-73.9236942	True	False	False
40.60403935	-73.97167865	False	False	False
40.7935938	-73.9727055	False	True	False
40.7608014	-73.8297618	False	False	False
40.7191413	-73.9528119	False	True	False
40.7261755	-73.9836032	True	False	False
40.6413111	-73.7781391	False	True	False
40.8053826	-73.9404944	True	False	False
40.742745	-73.8370713	False	False	False
40.705583	-73.7397109	False	False	False
40.762461	-73.5150429	False	False	True
40.76558525	-73.9654111	False	False	False
40.723242	-73.7280407	False	True	False
40.5790024	-74.1083838077	False	False	True
40.7592113	-73.9525791	False	False	False
40.838904	-73.9150038	False	False	False
40.7372146	-73.9874481	False	False	True
40.70418175	-74.010275921	True	False	False
40.5758571	-73.9691569	True	False	False
40.715779	-73.9463029	False	True	False
40.71755875	-74.0102023768	False	True	False
40.7420013	-73.9930794	False	False	False
40.7463976	-73.8567868	False	True	False
40.7209968	-73.8451866	True	False	False
40.752488	-74.0063853	True	False	False
40.723242	-73.7280407	False	False	False
40.6797667	-73.8445909	False	True	False
40.705761	-73.8016569	False	False	False
40.7950428	-73.9444056	True	False	False
40.7202029	-73.9881862	False	False	False
40.7603107	-73.9897824	True	False	False
40.720164	-73.8447889	False	True	False
40.6855068	-73.9911581	True	False	False
40.6923446	-73.8168362	True	False	False
40.5890476667	-73.96495	False	False	False
40.7374599	-73.707734	False	True	False
40.6674497	-73.95103225	False	False	False
40.725448	-73.9923739	False	True	False
40.8351312	-73.9201166	True	False	False
40.7892265	-73.975401	False	False	True
40.8472105	-73.8444917	True	False	False
40.766745	-73.8327139	False	True	False
40.5934489	-74.0871407	True	False	False
42.7458637	-73.7254921	False	False	False
40.640582	-73.9483174	False	False	False
40.86563925	-73.837673625	False	False	True
40.8474359	-73.9008075897	False	False	False
40.71756795	-74.0102757682	False	True	False
43.5057703	-73.7890781	False	True	False
40.7165182	-74.0095129566	False	True	False
40.7524619	-73.9761083	False	False	False
40.6927308245	-73.7129359993	False	False	True
40.7427162	-73.9995099	False	True	False
40.854183	-73.8837358	False	False	False
40.7570734	-73.9847996	True	False	False
40.74635635	-73.9825764221	False	False	False
40.7548706	-73.985709	False	True	False
40.5881094	-73.971943	True	False	False
42.8945640701	-78.7026437244	False	False	False
40.8429233	-73.9381864	False	True	False
40.8446259	-73.8820712	False	False	False
40.714289	-73.9988677	False	False	False
40.7436594	-73.8353112	False	False	True
40.6963404	-73.974327	True	False	False
40.7532678	-73.9739198	True	False	False
40.7760977	-73.9793291	False	False	True
43.1086491	-79.0540834	False	False	False
40.8569009	-73.9323173	False	True	False
40.7793153	-73.955885	False	False	False
40.8542349	-73.9017359	False	False	False
40.55110275	-74.1512032006	True	False	False
40.7109674	-73.94928725	False	True	False
40.7410701	-73.9531155	False	False	False
40.5673022	-73.8702319	False	True	False
40.5893803091	-73.9619194	False	True	False
40.7626003	-73.8136906	False	True	False
40.5638097	-74.1163707	False	True	False
40.681921	-73.934731	False	True	False
40.72467165	-73.9475188158	False	False	True
40.7040258	-73.816361	False	True	False
40.5910686	-73.9758352	True	False	False
40.761786	-73.5178619	False	False	False
40.7594328	-73.9913646	True	False	False
40.8092856	-73.9485889	False	False	False
40.5968363	-73.9763350113	False	True	False
40.7305629	-74.0025004	False	False	False
40.8636737	-73.9005899	False	False	False
40.6125603	-74.1272309764	True	False	False
40.588274898	-73.9719517755	False	True	False
40.574905	-74.00302	True	False	False
40.858429	-73.9036303	True	False	False
40.8484038	-73.8551974	False	True	False
40.64358765	-73.9698261382	False	False	True
40.586003	-73.9300349639	False	False	False
40.6673122	-73.7985184	False	False	True
40.8101745	-73.9606229	False	False	False
40.7624832	-73.9773402	False	True	False
40.8175181	-73.8835714	False	False	False
40.6112132	-73.9916687	False	False	True
40.600409	-74.1449409	False	False	True
40.6028181	-74.1401302	False	False	False
40.5879961326	-73.9729724199	False	False	False
40.8803106	-73.9070233	False	False	False
40.85576915	-73.887091298	False	False	False
40.5894043061	-73.9602018163	False	False	False
40.630852	-74.1011624	True	False	False
40.600409	-74.1449409	False	False	False
40.6759642	-74.0142772	False	True	False
40.6790325	-73.9715364996	False	False	True
40.8624646667	-73.9093073333	False	True	False
40.589235	-73.963224	True	False	False
40.7136207778	-73.9636096667	True	False	False
40.6342533	-73.9925698	False	False	False
40.5898311	-73.9396432	False	False	False
41.4933921	-74.0998648	False	False	False
40.7642236	-73.9951728	False	False	True
41.578047	-74.1594759	False	True	False
40.75614525	-73.0024120298	False	False	False
40.7002445	-73.8075512	False	False	False
40.7656519	-73.9829296	True	False	False
40.7155618	-73.9969327004	False	True	False
40.600409	-74.1449409	False	False	False
40.7637216	-73.989182	False	True	False
40.69063985	-73.95558715	False	True	False
42.0003524	-75.7594515	False	True	False
40.5898396923	-73.9577633077	False	False	False
40.61823485	-74.0834147683	False	True	False
40.62525	-74.14492	False	True	False
40.7044694	-73.958728	True	False	False
40.67973435	-73.9176883045	False	True	False
40.7575952	-73.9739923	False	True	False
40.6256454	-74.1352564387	False	False	False
40.8508515	-73.9380757	True	False	False
40.7600624	-73.9655663	True	False	False
40.74875	-73.8912298	True	False	False
40.72864415	-73.9538525471	True	False	False
40.586712	-73.9853309	True	False	False
40.7297347	-73.9994334064	True	False	False
40.665066	-73.9134719	False	True	False
40.7498101	-73.9851283	False	False	False
40.6811639	-74.0044118	False	True	False
40.58845	-73.9703572353	False	True	False
42.698776	-73.9716219	False	False	True
40.7935938	-73.9727055	False	False	False
40.69457765	-73.99425345	False	True	False
40.7135385	-73.9585242014	True	False	False
40.835639	-73.9215763	True	False	False
40.711536	-73.8240838	False	False	False
40.7518293	-73.8634569	False	False	False
40.762461	-73.5150429	False	True	False
40.7185655	-73.9452871308	False	False	False
40.7622032	-73.9767455	False	False	False
40.7200932	-74.0036647	True	False	False
40.8186748	-73.959556	False	True	False
40.7103516531	-74.0163850816	False	True	False
40.7262782	-73.9865517	False	True	False
40.6429479	-73.7793732749	False	False	False
40.6429479	-73.7793732749	False	False	False
42.812722	-73.938046	False	False	False
40.68164105	-73.8786026724	True	False	False
40.7240828	-73.9822533	False	False	False
40.6956771	-73.7459203	False	False	True
40.7699812	-73.9516855	False	False	False
40.7513197	-73.9800708	False	True	False
40.63081705	-74.1296623	False	False	False
40.7494722	-73.9800544387	False	False	False
40.7131024	-73.9623533	False	False	False
40.5891798054	-73.9622248859	False	False	False
40.8683327	-73.9195111	False	True	False
40.7699403	-73.9895993	False	False	False
40.5879619227	-73.9732940884	True	False	False
40.589027	-73.9636106667	False	True	False
40.7574943	-73.9703594	False	False	False
40.6570225	-73.9130658	False	True	False
40.613097303	-73.9018108889	False	False	False
40.76246105	-73.9797140246	False	True	False
40.70768195	-74.0021989308	False	True	False
42.769536	-73.6905639	False	False	False
40.8314596	-73.9356831	False	False	False
40.745241	-73.977681	True	False	False
40.7476936	-73.7615438	False	False	False
40.751368	-73.0275679	False	False	False
40.5976665	-73.9963218	True	False	False
40.7935938	-73.9727055	False	True	False
40.7348065	-73.8147704	False	False	False
40.586712	-73.9853309	False	False	False
40.7151859	-73.99905559	False	False	True
40.58960205	-74.1645342707	False	False	False
40.6890082	-73.9241492	False	False	False
40.793763	-73.0365355	False	False	False
40.85062135	-73.93237686	False	True	False
40.589027	-73.9636106667	False	False	False
40.5879666961	-73.9732492044	True	False	False
40.60541915	-73.9720617101	False	False	False
40.7275002143	-73.4440143571	False	True	False
40.6290467	-73.9471366	True	False	False
40.7068981	-74.0062329675	False	True	False
43.5057703	-73.7890781	True	False	False
40.5894519091	-73.961277	False	True	False
40.7415441	-73.9932293	False	True	False
40.8702841	-73.8452538	False	True	False
40.7824664	-73.9196721	False	False	False
41.578047	-74.1594759	False	False	False
40.7935938	-73.9727055	False	True	False
40.7249201	-74.002143	False	True	False
40.723242	-73.7280407	False	False	True
40.71403	-74.0088593	False	True	False
40.5910686	-73.9758352	False	True	False
40.8148882	-73.9148006	False	True	False
40.711536	-73.8240838	False	True	False
40.6249404	-73.9624426	False	False	True
40.589027	-73.9636106667	False	False	True
40.6386111	-73.9683332	False	False	False
40.6771794	-73.9982245	True	False	False
40.7513332	-73.9410643	False	False	False
40.7785285	-73.9807084	True	False	False
40.762461	-73.5150429	False	True	False
40.95437095	-72.1946632506	True	False	False
40.8535303	-73.9344311	False	False	False
40.6492649	-73.9635214	False	True	False
40.6816541	-73.8797728	False	False	False
40.78874475	-73.9746253757	False	False	True
40.7176131	-73.996121	False	False	False
40.5943662	-73.97386005	False	False	False
40.6079824082	-73.9729464898	True	False	False
40.5879766409	-73.9731556961	True	False	False
40.7452537	-73.9976584	False	True	False
40.7514614	-73.9712875	True	False	False
40.7374599	-73.707734	False	False	False
40.589246027	-73.9631260541	False	False	False
40.762461	-73.5150429	False	True	False
50.2856114	5.4815277	True	False	False
40.7935938	-73.9727055	False	True	False
40.7653805	-73.9832642	False	False	False
40.6350925	-73.9630238	False	False	False
40.727893	-73.8611609	False	False	False
40.590851551	-73.9485222857	False	True	False
40.835087	-73.8554554	False	False	False
40.706962	-73.802768	True	False	False
40.723242	-73.7280407	False	True	False
40.7264352	-73.9923324	True	False	False
40.60334395	-74.1327036724	False	False	False
40.60334395	-74.1327036724	False	False	False
40.60334395	-74.1327036724	False	False	False
40.60334395	-74.1327036724	False	False	False
40.60334395	-74.1327036724	False	False	False
40.7233871	-73.9959846	True	False	False
40.7211856	-73.9946147	False	False	False
40.7824664	-73.9196721	False	False	False
40.752147	-73.9850096	False	True	False
40.7935938	-73.9727055	False	True	False
40.7543934	-73.976102501	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	True	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.8288189	-73.9265691	False	False	False
40.86207585	-73.9117744033	False	False	False
40.89615215	-73.3409051459	False	True	False
40.8855869	-73.8551461	False	False	False
40.6397709	-73.9672215	False	False	True
40.9701263	-73.696081	False	False	False
40.8322483	-73.8278218	False	True	False
40.820299	-73.9546094	False	True	False
40.60837275	-74.1634674433	True	False	False
40.76917	-73.861938	False	False	False
40.762461	-73.5150429	False	True	False
40.6554099	-73.9594943568	False	False	False
40.762461	-73.5150429	False	False	False
40.7341261	-73.9907426	False	False	False
40.7191997	-74.006616	False	False	False
40.7387554	-73.993779	True	False	False
40.6770484	-73.9720952	False	False	False
40.6447890816	-73.9225420612	True	False	False
40.7436594	-73.8353112	False	False	False
40.741665	-73.9257779	False	False	False
40.60426	-73.7528499	False	False	True
40.7730946	-73.9538277	False	False	False
40.8344944	-73.850473	False	True	False
40.7781722	-73.7788902	True	False	False
40.5901180204	-73.955207449	False	False	False
40.6976391	-73.9703415754	False	False	False
40.66019905	-73.9802259546	False	False	False
40.8205528	-73.937246	False	True	False
40.7935938	-73.9727055	True	False	False
40.712697	-73.9005959	False	True	False
40.600409	-74.1449409	False	False	False
40.7315159	-73.9543199	False	False	False
40.71276	-73.9022429	False	True	False
40.7991198	-73.9410836	False	True	False
40.6640081	-73.9318727077	False	True	False
40.760306	-73.9749793	False	False	True
40.6863623	-73.9742347	False	False	False
40.7623763	-73.9878728	False	True	False
40.7372533	-73.7410205	False	False	False
40.7062760937	-73.5969687812	False	True	False
40.7331844	-73.9579903	False	True	False
40.7198779	-74.0100189	False	True	False
40.8729679	-73.8891492	True	False	False
40.7935938	-73.9727055	False	True	False
40.7197471111	-73.3367798485	False	False	False
40.7550847	-73.9250638	False	True	False
40.71557665	-73.9534279202	False	False	False
40.7372903	-73.9904559	False	False	False
40.74635635	-73.9825764221	False	False	False
40.588274898	-73.9719517755	False	False	False
40.7481908	-73.8929694	False	True	False
40.850264	-73.1345659	False	False	True
40.689748	-73.3938299	False	True	False
40.831187	-73.9109517	False	False	False
40.7330843	-74.0055807	True	False	False
40.7751382	-73.9095821	False	True	False
40.8158551	-73.907827	True	False	False
40.7296283	-73.8585917	False	True	False
40.6766091	-74.0135048931	True	False	False
40.877558	-73.8670609	True	False	False
40.7507633	-73.8590417	True	False	False
40.8242854	-73.8199665	True	False	False
40.725348	-73.9524234176	False	False	False
40.5894161091	-73.9615982	False	True	False
40.59682275	-73.9762690801	False	False	False
40.7778894	-73.9805927	False	False	False
40.7400573	-73.9867338	False	False	False
40.589123	-73.96274	True	False	False
40.587917768	-73.9737092652	False	True	False
40.62729705	-74.075703734	False	False	False
40.5183258	-74.2345718	False	False	False
40.717685	-74.0044678347	False	False	True
40.7279838	-73.9830634	False	False	False
40.6447839388	-73.9226292041	False	True	False
40.7374599	-73.707734	False	True	False
40.5901328367	-73.9550714082	False	False	False
41.1311449923	-72.3562851295	False	True	False
40.8410971	-73.9411973	False	False	False
40.8482506895	-73.648207385	False	False	True
40.8067035	-73.9597074	False	False	False
42.81526075	-73.93412525	False	False	False
40.5990378	-73.95623025	True	False	False
40.5901339122	-73.9535501992	True	False	False
40.7492513	-73.9828415	True	False	False
42.66926	-73.8196049	False	False	True
40.6257274286	-73.927867551	False	False	False
40.636311	-73.8987027	False	True	False
40.5879440221	-73.9734624033	True	False	False
40.8523243	-73.9348518	False	True	False
40.7242661	-74.0019645702	False	False	False
40.5908640408	-73.9484104286	False	False	False
40.5963039	-73.9805139	True	False	False
40.5883208182	-73.9700223636	False	True	False
40.7138682	-73.980123	True	False	False
40.8869859	-73.9044131155	False	False	True
40.7374735	-73.7100057	False	False	False
40.723242	-73.7280407	True	False	False
43.1086491	-79.0540834	True	False	False
40.7476936	-73.7615438	False	False	False
40.769526	-73.9352269	False	False	True
40.7605248	-73.9177498	False	True	False
40.5901543543	-73.9533612531	True	False	False
40.68746045	-73.9571787706	True	False	False
41.578047	-74.1594759	False	False	False
40.66257385	-73.9380140295	False	False	False
40.69482795	-73.9935579818	True	False	False
40.761786	-73.5178619	False	False	False
40.7656726	-73.978792	True	False	False
40.8098358	-73.9240896	True	False	False
40.7408443	-73.759127	False	False	False
40.589062	-73.9648225	False	False	False
40.8605461	-73.9281451	False	True	False
40.7360053	-74.0009279	False	True	False
43.5057703	-73.7890781	False	False	True
40.76579605	-73.9700754	False	False	True
40.618261	-73.95701	False	True	False
40.59704765	-73.9744176491	False	True	False
40.8347685	-73.8628275	True	False	False
40.7529782	-73.8644381	False	False	False
40.70887925	-74.002030557	False	False	False
40.586606266	-73.9855620426	False	False	False
40.711536	-73.8240838	True	False	False
40.6780148	-73.98218	False	True	False
40.7360947	-73.9891214	False	False	False
40.744916	-73.9981668	False	False	False
40.7468282	-73.9939366	False	False	False
40.758261	-73.8419159	False	False	True
40.747192	-73.8828929	False	False	False
40.8070988	-73.9187793	False	True	False
40.5889284211	-73.9645297895	False	True	False
40.7453123	-73.985382	False	False	False
40.6795908	-73.9683659	True	False	False
40.5989232	-73.9528582984	True	False	False
40.6006278	-74.1427665	False	False	False
40.7881897	-73.8137896	False	False	True
40.8211957	-73.8921842	False	False	True
40.7077409	-74.0059548	False	False	True
40.5882610204	-73.9720752449	True	False	False
40.64012605	-74.0758429953	False	True	False
40.7130408	-73.9590072	True	False	False
40.6404815	-73.9656681	False	False	True
40.761786	-73.5178619	False	False	False
40.7138933	-73.9556336	False	True	False
40.750991	-73.9906024	False	False	False
40.6275681	-73.9894073	False	False	False
40.762461	-73.5150429	False	False	False
40.6148621224	-73.8991302755	True	False	False
40.5893095503	-73.9610608054	False	True	False
43.264724	-77.6187129	False	True	False
40.7016519	-73.918628933	False	True	False
40.7397433	-74.0025294	False	True	False
40.7563739	-73.9843318	False	True	False
40.6694524	-73.911518	True	False	False
40.8894732	-73.8314316	False	False	False
40.6486012	-73.9788639531	False	True	False
40.6008827273	-73.9815785455	True	False	False
40.5891930201	-73.9621063221	False	False	False
40.722175	-73.9043338	False	False	True
40.7824664	-73.9196721	True	False	False
40.71296305	-74.0078528096	False	False	False
40.5879690829	-73.9732267624	False	False	True
40.5879344751	-73.9735521713	False	False	False
40.5894209909	-73.9615544	False	False	False
40.711536	-73.8240838	True	False	False
40.6703098	-73.9301023682	False	False	False
40.700914	-73.2819329	False	True	False
40.7029414	-73.9938931	False	True	False
40.7436594	-73.8353112	False	False	False
40.7507508	-74.003022	True	False	False
40.723242	-73.7280407	False	False	False
42.6514428	-73.7493020478	False	False	False
40.7591514	-73.803873	False	False	False
40.77936	-73.980961	False	True	False
40.870162	-73.8909814	False	False	False
40.762461	-73.5150429	False	True	False
40.81453	-73.9144642	False	False	False
40.7509256	-73.976876	False	False	False
40.7403586	-73.7588828	False	False	False
40.7110555	-73.9513194	False	True	False
40.68639675	-73.9778441461	False	False	False
40.7065796	-74.0050347	False	False	False
40.5891781818	-73.9637527273	True	False	False
40.5880020994	-73.9729163149	False	False	True
40.9961164	-72.29191855	False	True	False
40.762461	-73.5150429	False	False	False
40.6852549	-73.843227	False	True	False
40.5886110769	-73.9674229231	False	True	False
40.69369065	-73.9921804	True	False	False
40.610391	-73.9233547	True	False	False
40.804564	-73.922299	False	True	False
42.7458637	-73.7254921	False	False	True
40.5879579448	-73.9733314917	False	False	False
40.7548902	-73.9627258	False	False	False
40.6800975	-73.9408968266	False	True	False
40.7522785	-73.990229	False	True	False
40.67777	-73.8639089	True	False	False
40.7207822085	-73.5177365324	True	False	False
40.746499	-73.8991269	False	False	False
40.8895122	-73.8434346	False	False	False
40.765734	-73.918383	True	False	False
40.7193215	-74.0100107	False	False	False
40.6747537	-73.9765517	True	False	False
40.680286	-73.967807	False	True	False
40.7571543	-73.9685611	False	True	False
40.6779978	-73.96846775	False	True	False
40.9332	-73.8853149	True	False	False
40.7213435	-73.9840278	False	False	False
40.5638097	-74.1163707	False	False	False
40.711536	-73.8240838	False	False	False
40.838506	-73.8824968	False	False	False
40.55342005	-74.1435665465	False	False	True
40.65216045	-73.9267369275	False	True	False
40.7935938	-73.9727055	False	False	False
40.6284189	-74.0832654	False	True	False
40.7433548	-73.99296	False	True	False
40.52216795	-74.2165446257	True	False	False
40.591467	-73.94294	False	False	False
40.588751	-73.9676537143	True	False	False
40.722971	-73.8444759	False	False	True
40.7441737	-73.9952891	False	False	False
40.8314596	-73.9356831	False	False	True
40.7465366	-73.9849793	True	False	False
40.8746378	-73.9105098	False	False	False
40.8326917	-73.8696808	False	False	False
40.6041123	-73.9725942	False	False	False
40.7925729	-73.9680365	False	False	False
40.792269	-73.9714393	False	False	False
40.7513332	-73.9410643	True	False	False
40.705761	-73.8016569	False	False	False
40.7035582	-74.0107328	False	True	False
40.7147553	-74.0144184913	False	False	False
40.8170787	-73.9595513	True	False	False
40.7134177	-73.9416603	False	False	False
40.7874378	-73.9749273	False	False	False
40.600409	-74.1449409	False	False	True
40.7590891	-73.8875017	False	False	False
40.71426675	-73.9560448292	False	True	False
40.8314705	-73.9187155	False	True	False
40.6006278	-74.1427665	False	False	False
40.723242	-73.7280407	False	False	False
40.682568	-73.7820149	False	False	True
40.762461	-73.5150429	False	True	False
40.7264539	-73.9839874	False	False	False
40.75857	-73.989723	False	False	False
40.6844458	-73.9922453463	True	False	False
40.7947294	-73.9733659	False	True	False
40.762461	-73.5150429	False	True	False
40.711536	-73.8240838	True	False	False
40.7974285	-73.9681487	False	False	False
40.5879376575	-73.9735222486	False	True	False
42.663634	-73.6391139	False	False	False
40.689748	-73.3938299	False	False	True
40.8657782	-73.9274112	True	False	False
40.841762	-73.8861463033	False	False	True
40.7605248	-73.9177498	False	False	True
40.8044959	-73.9661282	True	False	False
40.746143	-73.9417359	False	False	False
40.6006733	-73.98423	False	False	False
40.72999145	-73.9804076524	False	False	False
40.78406895	-73.9735628801	False	True	False
40.60516735	-73.9818254157	False	True	False
40.8509032	-73.9387768	False	False	False
40.7562322	-73.9880941	True	False	False
40.5891097778	-73.9628574444	False	False	False
40.821318	-73.8961659	True	False	False
40.70174	-73.9220137312	False	True	False
40.80442	-73.9553679	False	True	False
40.6563173	-73.9150796	True	False	False
40.7786326	-73.959615	False	False	False
40.67724895	-73.9981400518	False	False	False
40.6709029	-73.9339885	False	False	True
40.757472	-73.9799153	False	False	False
40.7457443	-73.9776957	False	False	False
40.7120514	-73.9409255	False	False	False
40.6634883	-73.951092	False	True	False
42.9046215	-76.5449736	False	False	False
40.7214477	-73.9956669	True	False	False
40.6824702	-73.9614777	False	False	False
40.5910686	-73.9758352	False	True	False
40.7578529	-73.9707241156	False	True	False
40.7246252	-73.949102946	False	False	False
43.1086491	-79.0540834	True	False	False
40.7681686	-73.9848986	True	False	False
40.7672906	-73.9814578	False	False	False
40.7403865	-73.7310602	True	False	False
40.79490485	-73.9440393871	False	True	False
40.6467138	-73.9709409	False	False	True
40.764522	-73.9832757	True	False	False
40.7139513	-73.9558033	False	False	True
40.8324316531	-73.8521873265	False	False	False
40.762107	-72.9395529	True	False	False
40.5880164199	-73.972781663	False	True	False
40.7311041	-74.0068955	True	False	False
40.7935938	-73.9727055	False	True	False
40.7441414	-73.9762214	False	True	False
40.7593142	-73.966832	True	False	False
40.7747009	-73.7929459	False	False	False
40.8546234	-73.8645049	False	True	False
40.73758835	-73.9909745154	False	False	False
40.5914683469	-73.942927551	True	False	False
40.7943168	-73.9724171	False	True	False
40.7358593	-74.0075131	True	False	False
40.7934335	-73.9408466	True	False	False
40.7367272	-73.9865989	False	True	False
40.6840109	-73.9993312	True	False	False
40.8285867	-73.8791759	True	False	False
40.7374599	-73.707734	False	True	False
